2.1972,2.0794,2.4849,1.7918,1.7918,2.4849,1.6094,1.6094,1.6094,1.6094,1.6094,1.9459,2.5649,1.9459,1.6094,1.6094,1.6094,1.6094,2.0794,1.7918,1.7918,1.7918,1.7918,1.6094,1.9459,1.7918,1.7918,1.7918,1.6094,1.7918,1.9459,1.6094,2.1972,2.0794,2.1972,2.3979,1.9459,2.6391,2.8904,2.7726,2.0794,1.9459,2.1972,1.7918,1.7918,1.7918,2.0794,2.3026,2.1972,1.9459,2.3026,1.9459,1.9459,1.9459,1.7918,2.0794,1.7918,1.9459,1.9459,2.0794,2.3979,2.0794,2.0794,2.1972,2.0794,2.0794,2.3026,2.0794,2.0794,2.0794,2.3026,1.9459,1.9459,2.0794,1.7918,2.0794,2.0794,2.1972,2.0794,1.9459,1.9459,1.9459,2.0794,1.9459,2.0794,1.9459,1.9459,2.0794,2.1972,2.8332,2.0794,2.3979,2.3026,2.0794,2.1972,2.1972,2.1972,2.0794,2.1972,2.0794,2.0794,2.0794,2.0794,2.3026,2.3026,1.9459,2.3979,2.0794,2.3026,2.3026,2.0794,2.3026,2.1972,2.3979,2.4849,2.5649,2.0794,2.6391,2.3026,2.5649,2.0794,2.3979,2.3979,2.1972,2.3026,2.1972,2.3979,2.3026,2.1972,2.6391,2.1972,2.3026,2.3026,2.4849,2.9444,2.0794,2.3026,2.1972,2.3979,2.3979,2.5649,2.4849,2.7081,2.6391,2.4849,2.7726,2.3979,2.6391,2.3979,2.6391,2.5649,2.4849,2.1972,2.1972,2.0794,2.4849,2.5649,2.3026,2.3026,2.3979,2.0794,2.4849,2.3979,2.3979,2.6391,2.1972,2.4849,2.8332,2.8332,2.5649,3.0910,2.4849,2.4849,2.6391,2.6391,2.9444,2.6391,2.3979,2.3979,2.6391,2.3979,2.3979,2.5649,2.4849,2.7726,2.3979,2.1972,2.6391,2.6391,2.8332,2.6391,2.9444,2.9444,2.9444,2.6391,2.4849,2.5649,2.6391,2.7726,2.5649,2.7081,2.6391,2.9957,3.1355,3.0445,2.6391,2.4849,2.4849,3.2958,2.3979,2.6391,2.5649,2.4849,2.1972
2.3979,2.4849,2.7081,2.5649,1.9459,2.5649,2.3979,2.3979,2.3979,2.8332,2.3979,2.1972,2.8332,2.3026,2.4849,2.3026,2.6391,2.9957,2.0794,1.7918,1.7918,1.9459,1.7918,1.7918,1.9459,1.9459,1.9459,1.6094,1.6094,1.6094,1.9459,1.7918,1.7918,2.0794,1.9459,2.3026,1.9459,2.0794,2.7726,2.1972,2.0794,2.0794,2.3026,1.9459,1.7918,1.9459,1.9459,1.7918,1.9459,2.0794,1.9459,2.3979,2.0794,2.0794,1.7918,2.0794,2.0794,2.1972,2.3979,1.7918,1.9459,1.7918,2.1972,2.0794,2.1972,2.0794,2.4849,2.3979,2.3026,1.7918,2.5649,1.7918,1.7918,2.1972,2.0794,2.0794,2.0794,2.1972,1.9459,2.1972,2.3026,2.1972,1.7918,1.9459,1.9459,2.0794,2.1972,2.1972,2.7081,2.3979,3.0445,2.4849,2.3979,3.0910,1.7918,1.9459,2.0794,2.0794,2.0794,2.3979,2.1972,2.1972,2.5649,1.6094,1.9459,2.0794,2.3026,2.1972,1.9459,2.0794,2.0794,2.3979,2.3026,2.7081,2.1972,2.3026,2.0794,2.4849,2.3979,1.9459,2.0794,2.3979,2.3026,2.1972,1.9459,2.1972,2.0794,2.5649,2.3026,2.1972,2.3979,2.3979,2.7081,2.4849,2.1972,2.3979,2.3979,2.3979,2.3979,2.5649,2.3026,2.3026,2.8904,2.1972,2.5649,2.3026,2.5649,2.3979,2.4849,2.7081,2.1972,2.8332,2.4849,2.0794,2.0794,2.4849,2.4849,2.7081,2.7081,2.4849,2.3026,2.3026,2.4849,2.1972,2.4849,2.3979,2.5649,2.5649,2.3979,2.6391,2.7726,2.7726,2.6391,2.8332,2.7726,2.6391,2.7726,2.3979,2.5649,2.5649,2.4849,2.3979,2.4849,2.4849,2.9957,2.4849,2.9444,2.4849,2.6391,2.6391,2.8904,2.5649,3.1781,2.8332,2.7726,2.7081,2.4849,2.4849,2.7726,2.7726,2.9444,2.5649,2.7726,2.5649,2.9957,2.6391,2.9957,2.9957,2.1972,2.5649,2.8332,2.6391,2.6391,2.7726
2.1972,1.9459,2.1972,2.3026,2.3979,2.5649,2.9444,2.1972,1.6094,2.1972,1.9459,1.6094,2.7081,1.7918,2.0794,2.3026,1.7918,2.0794,1.7918,1.7918,1.7918,2.4849,2.0794,1.7918,2.1972,2.3979,2.0794,3.1781,2.6391,1.9459,1.7918,1.6094,1.9459,1.9459,1.9459,2.0794,1.9459,2.1972,2.0794,1.9459,2.3026,2.0794,2.3979,2.0794,1.9459,1.9459,1.9459,1.7918,2.7081,2.1972,1.9459,1.6094,2.5649,2.3026,2.1972,1.9459,2.0794,2.0794,1.7918,2.0794,2.0794,1.7918,1.7918,1.9459,2.3979,2.3979,2.0794,2.3979,2.1972,2.0794,1.7918,1.9459,1.7918,1.9459,2.3026,2.3979,2.4849,2.1972,2.0794,2.3026,1.9459,2.1972,2.1972,2.3026,2.0794,1.9459,2.0794,2.3979,2.0794,2.6391,2.6391,2.3026,2.4849,3.0910,2.0794,2.1972,2.1972,1.9459,2.4849,2.0794,2.4849,2.4849,2.0794,2.0794,2.1972,2.1972,2.0794,2.1972,2.0794,2.0794,1.9459,2.0794,2.0794,2.1972,2.0794,1.9459,2.3026,2.3026,2.3979,2.3026,2.1972,2.1972,2.3979,1.9459,2.7081,1.9459,2.1972,2.3979,2.3979,2.0794,2.3979,2.1972,2.3026,2.1972,2.1972,2.5649,2.0794,1.9459,2.1972,2.5649,2.3979,2.3026,2.6391,2.4849,2.4849,2.4849,2.6391,2.7081,2.3979,2.4849,2.6391,2.3026,2.1972,2.1972,2.7726,2.1972,2.6391,2.5649,2.3026,2.5649,2.6391,2.3979,2.4849,2.1972,2.1972,2.5649,2.3979,2.5649,2.3979,2.7081,2.7081,2.6391,3.0910,2.9444,2.3979,2.8332,2.7081,2.6391,2.5649,2.4849,2.5649,2.4849,2.6391,2.3026,2.8332,2.6391,2.5649,2.5649,2.7081,2.8332,2.7726,2.5649,2.7081,2.7081,2.7081,2.8332,2.9444,2.1972,2.7726,2.8332,2.3979,2.7081,2.7081,2.3026,2.4849,2.4849,2.1972,2.4849,2.3979,2.7081,2.7081,2.5649,2.8904,2.6391
2.5649,1.9459,2.0794,2.0794,2.3979,2.4849,2.4849,2.3979,1.6094,2.1972,2.3979,1.9459,1.6094,2.0794,2.0794,2.0794,1.7918,2.0794,1.7918,1.7918,1.7918,1.7918,1.7918,1.7918,1.7918,2.4849,1.7918,3.7842,2.3026,2.3979,1.7918,1.7918,1.7918,1.7918,1.7918,2.1972,1.7918,2.3026,2.1972,1.9459,2.0794,1.9459,2.4849,2.4849,2.5649,1.9459,1.9459,2.0794,2.6391,1.7918,1.9459,1.6094,2.3979,1.9459,2.3026,2.3979,2.1972,2.0794,2.3026,2.0794,2.0794,2.1972,2.1972,2.0794,2.4849,2.1972,2.0794,1.9459,1.9459,1.9459,1.9459,2.0794,1.7918,2.4849,2.1972,2.0794,2.0794,2.0794,2.3026,2.3979,1.9459,2.1972,2.1972,2.1972,2.0794,1.9459,2.0794,2.4849,2.3979,2.4849,2.4849,2.6391,2.6391,2.0794,2.1972,2.1972,1.9459,2.0794,2.1972,2.3026,2.0794,2.5649,2.7081,2.0794,2.3026,2.3026,2.0794,2.1972,2.1972,1.9459,2.1972,2.0794,2.4849,2.3026,2.1972,2.7081,2.3026,2.1972,2.3979,2.4849,1.9459,2.1972,1.9459,2.1972,2.3979,2.0794,2.1972,2.3979,2.3979,2.3026,2.0794,2.1972,2.5649,2.1972,2.6391,1.9459,2.3979,1.6094,2.0794,2.1972,2.1972,2.5649,2.5649,2.3026,2.4849,2.6391,2.3979,2.6391,2.7726,2.4849,2.6391,2.4849,2.3026,2.3026,2.6391,2.1972,1.9459,2.3979,2.4849,2.3979,2.1972,2.3979,2.6391,2.4849,2.5649,2.4849,2.5649,2.7081,2.5649,2.7081,2.7081,2.5649,2.9444,2.6391,2.6391,2.6391,2.6391,2.7726,2.6391,2.7726,2.6391,2.7081,2.7081,2.4849,2.6391,2.8904,2.3979,2.3026,2.4849,2.7081,2.7726,2.9444,2.8332,2.8904,2.5649,2.3979,2.6391,2.5649,2.1972,2.7726,2.9444,2.8904,2.6391,2.7081,2.7726,2.3026,2.4849,2.8332,3.0445,2.5649,2.8904,2.9444,3.2189,3.1781
2.1972,2.3979,1.9459,3.5264,1.9459,2.4849,2.3979,2.3979,1.6094,2.3979,1.9459,1.9459,1.6094,1.6094,2.0794,1.7918,2.0794,2.0794,1.7918,2.4849,2.3026,2.3026,1.7918,1.7918,1.9459,1.7918,1.9459,2.9444,1.6094,1.6094,1.7918,2.0794,1.9459,2.3026,1.7918,2.3979,2.0794,1.7918,2.3026,2.1972,2.3026,2.1972,1.9459,2.1972,1.9459,1.9459,1.9459,2.1972,2.0794,1.9459,2.0794,1.9459,2.0794,2.1972,1.9459,1.7918,1.7918,2.1972,2.4849,2.1972,2.0794,1.9459,1.9459,2.1972,2.3026,2.1972,2.1972,2.3026,2.1972,2.1972,1.9459,1.9459,1.7918,2.3026,2.0794,2.0794,2.4849,2.3026,2.9957,2.5649,3.2189,2.3026,2.0794,2.0794,1.9459,2.3979,2.1972,2.5649,2.6391,2.1972,2.3979,2.3026,3.4657,2.0794,2.0794,2.0794,1.9459,1.9459,1.9459,2.3979,2.0794,2.0794,2.3979,1.6094,2.3979,2.3026,2.3026,2.3026,2.0794,2.3979,2.0794,2.1972,2.1972,2.1972,2.1972,2.5649,2.3026,2.0794,2.1972,2.0794,2.3026,2.0794,2.3026,2.1972,2.3026,2.3026,2.3979,2.3026,2.3026,2.3979,2.7081,2.3026,2.1972,2.4849,2.1972,1.9459,2.1972,2.3979,2.1972,2.1972,2.5649,2.3979,2.6391,2.1972,2.3026,2.1972,2.3979,2.3979,2.3979,2.3979,2.3979,2.3979,2.1972,2.3026,2.3979,2.4849,2.7726,2.7081,2.4849,1.9459,2.6391,2.4849,2.7726,1.9459,2.3979,2.7081,2.3026,2.7726,2.6391,2.4849,2.6391,2.8332,2.7081,2.4849,2.7726,2.5649,2.7726,2.5649,2.7726,2.7726,2.6391,2.6391,2.7081,2.7081,2.3979,2.8904,2.6391,2.1972,2.3979,2.5649,2.6391,2.8332,2.7081,2.7081,2.5649,2.8332,2.1972,2.8904,2.5649,2.9957,2.5649,2.6391,2.7081,2.6391,2.3026,2.5649,2.6391,2.7726,2.8332,2.8332,2.9957,3.1355,3.2581,3.0445
2.3026,2.0794,2.5649,2.1972,2.1972,2.0794,1.9459,2.1972,1.9459,2.8332,2.4849,2.6391,1.6094,1.6094,2.1972,2.0794,1.7918,1.7918,1.9459,2.0794,2.3979,1.9459,1.7918,2.0794,1.9459,1.9459,1.9459,1.9459,1.6094,2.3026,2.1972,1.6094,2.0794,1.9459,2.0794,2.5649,2.3026,1.6094,2.1972,2.5649,1.7918,2.1972,2.1972,1.9459,2.1972,1.9459,2.1972,1.9459,2.1972,1.9459,2.0794,1.9459,2.4849,1.9459,2.0794,1.9459,1.9459,2.0794,2.5649,1.7918,2.1972,2.3026,2.1972,1.7918,2.3979,2.0794,2.6391,2.4849,1.9459,1.9459,2.0794,1.9459,1.7918,2.0794,1.9459,2.0794,2.6391,2.7726,3.1781,2.7726,3.0910,2.3026,1.9459,2.3026,1.9459,1.7918,1.7918,1.9459,2.0794,2.0794,2.3026,2.0794,2.0794,2.1972,2.1972,1.9459,2.0794,2.3979,2.3979,2.3979,2.0794,2.1972,2.3026,2.1972,1.9459,2.0794,2.3026,2.1972,2.1972,2.0794,2.3979,2.3026,2.3026,2.3979,2.0794,2.1972,2.1972,2.1972,2.1972,2.1972,2.1972,2.0794,2.3026,2.1972,2.3026,2.0794,2.7081,2.1972,2.5649,2.4849,2.1972,2.4849,2.3979,2.1972,2.0794,2.1972,2.1972,2.3979,2.1972,2.7081,2.8332,2.6391,2.8332,2.9444,2.1972,2.6391,2.7726,2.8332,2.5649,2.7081,2.0794,2.0794,2.6391,2.3979,2.4849,2.3026,2.4849,2.3026,2.4849,2.6391,2.6391,2.1972,2.0794,2.4849,2.3026,2.5649,2.8332,2.0794,2.5649,2.0794,2.7081,2.7081,2.4849,2.4849,2.5649,2.8904,2.7726,2.8904,2.3979,2.6391,2.4849,2.5649,2.6391,2.4849,2.4849,2.8904,2.7081,2.6391,2.8332,2.3979,2.5649,2.6391,3.2958,2.6391,2.7081,2.3026,2.5649,2.6391,2.8904,3.0445,2.3979,2.8904,2.4849,2.6391,2.3979,2.3979,2.4849,2.7726,2.7081,2.9444,3.2189,3.2189,3.2189,3.4340
2.3979,1.9459,1.9459,1.7918,1.7918,2.3026,1.9459,1.6094,2.3979,2.0794,2.0794,1.7918,1.7918,2.3026,1.7918,1.7918,1.7918,2.4849,2.3026,2.3026,2.3026,2.1972,2.1972,2.1972,1.9459,1.9459,1.7918,1.7918,2.0794,2.3026,1.7918,1.7918,2.0794,1.7918,2.0794,1.7918,2.1972,1.6094,2.3979,1.7918,1.7918,2.0794,1.9459,1.7918,2.0794,2.3026,1.9459,2.3026,2.1972,2.3979,2.4849,2.8332,2.3026,2.1972,2.3026,2.0794,2.3026,1.9459,2.3979,2.1972,2.1972,2.0794,2.7081,2.0794,2.3979,1.7918,1.7918,2.1972,1.9459,1.9459,2.0794,1.7918,2.0794,2.3979,1.9459,2.0794,2.1972,2.8332,3.0445,2.5649,2.3979,2.0794,2.0794,2.1972,2.0794,2.0794,1.9459,1.7918,1.7918,2.3026,2.0794,2.3026,2.1972,2.0794,2.1972,2.3026,1.7918,2.0794,2.0794,2.1972,2.3979,2.3026,2.3026,2.0794,2.3026,2.3979,2.5649,2.1972,2.0794,2.0794,1.9459,2.0794,2.3026,2.3026,2.0794,2.0794,2.0794,2.3026,2.0794,2.3026,2.0794,2.3026,2.0794,2.3026,1.9459,2.0794,2.3979,2.1972,2.8332,2.7081,2.0794,2.5649,2.0794,2.1972,1.9459,1.9459,2.0794,2.1972,2.1972,2.8904,2.8904,2.4849,3.1781,2.8904,2.6391,2.4849,2.7081,2.4849,2.4849,2.0794,2.5649,2.7081,2.9444,2.7081,2.8904,2.4849,2.3979,2.0794,2.4849,2.5649,2.7081,2.4849,2.3026,2.4849,2.3026,2.5649,2.3026,2.5649,2.4849,2.5649,2.6391,2.1972,2.4849,2.7081,2.7726,2.3979,2.7726,2.5649,2.7081,2.4849,2.5649,2.5649,2.5649,2.5649,2.4849,2.4849,2.6391,2.7081,2.8332,2.4849,2.5649,2.6391,2.4849,2.5649,2.8904,2.3979,2.1972,2.8904,2.8332,2.3026,2.6391,2.3979,3.0445,2.6391,2.8332,2.0794,2.7081,2.5649,2.7726,2.3026,2.7726,2.8332,2.9444,3.2581
1.9459,2.3026,2.3026,2.0794,2.4849,2.8332,1.9459,1.9459,1.6094,2.3979,1.9459,1.9459,2.0794,1.7918,2.0794,1.7918,1.7918,1.7918,1.7918,1.7918,2.3026,2.0794,2.3026,2.7726,2.3979,2.4849,1.9459,1.9459,1.6094,2.1972,1.7918,2.0794,2.0794,1.7918,2.0794,1.7918,2.5649,2.1972,2.6391,2.1972,1.7918,1.9459,1.7918,1.9459,1.7918,2.1972,1.9459,2.1972,2.3979,2.1972,2.5649,2.6391,2.0794,2.3979,2.3979,2.0794,2.1972,2.3026,1.7918,2.1972,2.3026,2.1972,2.4849,2.3979,2.5649,2.1972,2.1972,2.3026,2.0794,1.9459,2.1972,2.0794,2.1972,2.3026,2.3026,2.1972,2.7081,2.3979,2.8332,2.6391,2.6391,2.7081,2.3979,2.6391,1.9459,2.3026,1.9459,1.9459,1.9459,2.0794,2.0794,1.7918,2.0794,1.7918,2.0794,2.0794,1.9459,2.0794,2.3979,3.0910,2.9957,2.1972,2.3026,2.3026,2.1972,2.3026,2.5649,2.3979,2.1972,2.1972,2.1972,1.9459,2.3026,2.7081,2.3026,2.7081,2.3026,2.1972,2.1972,2.3979,2.1972,2.1972,1.9459,2.1972,2.1972,2.1972,2.1972,2.4849,2.5649,1.9459,2.3026,2.3026,2.1972,2.3979,2.3026,2.3026,1.9459,2.1972,2.3026,2.7726,2.8332,2.6391,4.1271,2.8904,2.9957,2.6391,2.8904,2.4849,2.4849,2.6391,2.8332,3.0910,2.4849,2.6391,2.6391,2.5649,2.3026,2.5649,2.7726,2.7081,2.7726,2.4849,2.7081,2.3979,2.5649,2.5649,2.5649,2.7081,2.5649,2.3026,2.4849,2.4849,2.5649,2.4849,2.6391,2.3026,2.7726,2.9444,2.8332,2.1972,2.3979,2.9444,2.4849,2.9444,2.7081,2.6391,2.6391,2.7726,2.9957,2.7726,2.8904,3.2958,3.1781,2.6391,3.2189,2.8904,2.7081,2.8904,2.8904,2.8904,2.9957,2.5649,2.8332,2.4849,2.8332,2.6391,3.0910,2.8904,2.8332,2.7081,2.5649,3.1355,3.4012,3.5264
2.5649,2.4849,1.9459,2.1972,2.3979,2.6391,1.9459,1.6094,1.6094,2.1972,2.6391,1.6094,2.7726,1.7918,2.0794,1.7918,1.7918,1.7918,1.9459,1.7918,2.5649,2.3026,2.1972,2.3979,2.8904,1.9459,2.3026,1.9459,1.9459,1.6094,1.6094,2.0794,2.3026,2.0794,2.1972,2.1972,2.0794,2.8332,2.3026,2.1972,2.5649,2.6391,2.8332,2.7081,3.2189,3.6889,1.9459,2.7081,2.3026,2.3979,2.1972,1.9459,2.1972,1.9459,1.6094,1.6094,1.6094,2.4849,1.6094,1.6094,2.3026,2.0794,1.6094,1.6094,2.5649,1.6094,2.0794,1.7918,1.9459,1.9459,2.0794,1.9459,1.7918,1.7918,1.7918,1.9459,1.7918,1.7918,1.7918,1.7918,1.7918,1.9459,2.0794,2.4849,2.3026,1.7918,2.0794,2.0794,2.0794,1.7918,2.0794,1.7918,1.9459,2.0794,2.3026,2.0794,1.7918,1.7918,2.0794,1.7918,1.6094,2.5649,2.1972,2.5649,2.1972,2.0794,2.5649,1.9459,1.9459,1.9459,2.0794,1.7918,2.0794,2.0794,1.9459,2.0794,2.0794,2.0794,2.4849,2.0794,2.0794,1.9459,2.0794,1.7918,2.3026,1.7918,2.1972,2.5649,1.9459,2.1972,1.6094,2.0794,2.0794,2.1972,2.0794,2.0794,2.1972,2.4849,2.1972,2.1972,2.0794,2.0794,2.0794,2.4849,2.0794,1.7918,2.3026,2.0794,1.7918,2.3026,1.7918,2.0794,2.0794,2.0794,1.9459,2.0794,1.7918,2.0794,2.0794,1.7918,2.3026,1.7918,2.0794,2.1972,2.0794,1.7918,1.9459,1.7918,2.0794,1.7918,2.0794,1.9459,2.1972,1.7918,1.7918,2.3026,2.0794,2.3026,2.0794,2.5649,2.3026,1.7918,2.0794,2.4849,2.7726,3.1781,2.9957,2.0794,2.3026,2.3026,2.0794,2.1972,2.0794,1.6094,1.9459,1.7918,2.0794,2.3026,1.9459,2.0794,2.0794,2.3026,2.0794,2.3026,1.9459,1.7918,2.0794,1.9459,1.7918,2.3979,2.1972,2.3026,1.9459,2.5649
2.1972,2.0794,1.9459,2.3979,2.1972,2.3979,2.4849,1.6094,1.9459,2.1972,2.1972,1.9459,1.9459,1.7918,1.7918,1.7918,2.0794,2.1972,1.7918,1.9459,2.4849,2.3026,2.5649,2.7081,2.7081,2.1972,1.6094,1.7918,1.6094,1.7918,2.0794,2.1972,2.0794,2.0794,2.0794,2.3026,2.0794,2.4849,2.5649,1.6094,2.3026,2.0794,2.0794,2.3979,2.0794,3.4012,1.9459,1.9459,1.7918,1.9459,1.7918,1.6094,1.9459,1.7918,2.0794,1.9459,1.6094,1.9459,1.7918,1.7918,1.7918,2.0794,1.7918,2.3979,2.6391,2.3979,2.3026,2.1972,1.6094,1.7918,2.1972,2.1972,1.6094,1.7918,1.9459,2.3026,2.3026,1.9459,1.9459,2.0794,2.0794,2.3026,2.1972,2.3979,1.7918,2.0794,2.1972,2.3026,2.0794,1.6094,1.7918,1.7918,1.6094,1.7918,2.3979,2.3979,2.0794,2.0794,2.0794,2.1972,2.5649,2.4849,2.3979,2.0794,2.1972,2.3026,2.1972,2.3979,2.1972,2.1972,1.7918,2.0794,2.0794,2.0794,2.0794,2.0794,2.0794,2.0794,2.1972,2.0794,2.0794,2.0794,2.1972,2.0794,1.7918,2.0794,1.6094,1.9459,2.8332,1.9459,2.3026,2.0794,2.0794,1.9459,2.0794,2.0794,2.3979,2.0794,2.1972,2.3979,2.0794,2.3979,2.5649,2.0794,2.3026,2.0794,2.0794,2.0794,2.0794,2.0794,2.3026,2.0794,1.7918,2.1972,2.0794,2.0794,2.1972,1.7918,2.0794,1.7918,2.0794,1.7918,2.0794,2.0794,2.1972,2.1972,2.0794,2.0794,1.7918,2.0794,2.0794,1.9459,1.9459,2.0794,1.7918,1.7918,2.1972,2.0794,1.6094,1.9459,1.6094,1.7918,2.4849,2.0794,2.6391,2.3026,2.6391,2.5649,2.3026,2.0794,1.7918,2.0794,1.7918,1.9459,1.7918,2.0794,1.7918,1.9459,1.9459,2.1972,1.7918,1.7918,1.7918,1.9459,1.7918,2.0794,2.0794,2.0794,2.1972,2.0794,1.7918,2.0794,2.0794,2.0794
2.3026,2.9957,2.4849,2.6391,2.3026,2.3026,2.1972,1.6094,1.9459,1.9459,1.6094,1.6094,2.0794,2.0794,2.0794,1.7918,1.7918,2.3026,1.7918,2.1972,2.4849,2.1972,2.8332,2.3979,2.6391,1.9459,1.7918,1.6094,2.4849,2.3026,1.7918,2.9957,2.3026,2.3026,1.7918,1.7918,2.0794,2.1972,3.0445,3.6636,3.1355,2.9444,2.5649,2.8904,2.5649,3.6376,2.4849,2.0794,2.4849,2.8332,2.0794,1.7918,1.9459,1.7918,1.9459,1.9459,1.9459,1.7918,1.7918,1.9459,2.3026,2.5649,1.7918,1.7918,1.7918,2.3026,2.3026,2.0794,2.0794,2.1972,1.9459,1.7918,2.1972,2.1972,1.9459,2.0794,2.0794,1.9459,2.1972,1.9459,2.5649,2.7081,2.7726,2.3026,2.1972,1.9459,1.7918,2.1972,1.9459,2.7081,2.3979,2.1972,2.0794,2.1972,2.1972,2.1972,2.1972,2.5649,1.9459,2.5649,2.3979,2.6391,2.4849,2.0794,2.3026,2.3026,2.4849,2.0794,2.3026,2.3026,2.1972,2.0794,2.0794,2.0794,2.1972,2.1972,1.9459,2.1972,2.0794,1.9459,2.1972,2.3979,2.3979,2.0794,1.7918,1.7918,2.3979,2.5649,2.3979,2.7726,2.3979,2.1972,2.8332,2.3026,2.3979,1.9459,2.1972,2.7081,2.1972,2.6391,2.0794,1.9459,2.3026,2.3979,2.1972,2.1972,2.1972,2.3979,2.3979,2.1972,1.9459,2.3979,1.7918,2.5649,2.5649,2.1972,2.1972,2.4849,2.1972,2.3026,2.3979,2.1972,2.3026,2.1972,2.1972,2.4849,1.9459,2.1972,2.0794,2.3026,2.0794,2.1972,2.3026,1.9459,2.1972,1.9459,2.1972,2.3979,2.0794,2.1972,2.1972,1.9459,2.4849,2.5649,2.7081,2.5649,2.1972,2.3979,2.6391,2.0794,2.3026,1.9459,1.9459,2.1972,2.1972,2.0794,2.3026,2.1972,1.7918,1.7918,1.9459,2.1972,2.0794,2.0794,1.9459,2.0794,1.7918,2.1972,2.0794,1.7918,1.7918,2.6391,1.7918,2.3026
2.3026,1.9459,2.1972,2.5649,2.3026,2.3979,1.9459,1.9459,1.6094,2.1972,1.6094,2.0794,2.0794,1.7918,1.7918,2.0794,2.0794,2.1972,1.9459,2.0794,2.0794,2.1972,2.1972,2.3026,1.9459,2.3026,2.3979,1.9459,1.9459,1.9459,1.7918,1.6094,2.1972,2.0794,1.7918,1.7918,1.7918,2.9444,3.6636,2.6391,2.7726,2.1972,2.4849,2.3979,2.3026,2.8332,2.1972,2.5649,2.1972,1.9459,1.9459,2.0794,2.1972,2.0794,1.9459,1.9459,2.3026,1.9459,2.0794,1.9459,1.9459,1.7918,1.7918,1.7918,1.7918,2.3026,2.0794,1.7918,1.7918,2.3026,2.0794,2.3979,2.1972,2.5649,2.5649,1.9459,2.1972,2.1972,1.9459,2.3026,2.3979,2.6391,2.1972,2.3979,1.7918,1.7918,2.0794,2.0794,2.1972,2.1972,2.3979,1.7918,1.7918,2.0794,1.7918,1.7918,1.7918,2.0794,1.7918,2.0794,2.0794,2.0794,1.7918,2.0794,1.7918,1.7918,2.8332,2.0794,1.7918,2.1972,2.1972,2.0794,1.7918,2.0794,1.7918,2.0794,2.0794,1.7918,2.0794,2.0794,2.0794,2.4849,2.0794,2.3026,2.3026,2.3979,1.7918,1.9459,2.3979,1.9459,3.0445,2.3979,1.9459,2.3026,1.9459,1.7918,2.3979,1.9459,1.7918,2.3026,1.9459,2.3979,2.1972,2.3979,1.9459,2.1972,2.0794,2.3979,1.9459,2.4849,2.1972,1.7918,2.1972,2.3979,2.1972,2.3979,1.9459,2.3979,2.3979,2.3979,2.3979,2.3026,2.3979,1.9459,2.5649,2.3026,2.1972,1.9459,1.7918,1.9459,2.1972,2.5649,1.9459,2.0794,1.9459,1.9459,2.3026,2.3026,2.3026,1.9459,2.1972,2.1972,2.3979,2.4849,2.9444,2.7081,2.3979,2.3026,2.0794,2.0794,1.9459,1.9459,2.0794,2.3026,2.1972,2.0794,1.9459,2.3026,2.0794,1.7918,1.7918,1.9459,1.9459,1.9459,1.9459,1.7918,1.9459,1.9459,2.1972,1.9459,1.9459,2.0794,2.7081,2.3026
2.0794,1.9459,2.3979,1.9459,2.3026,2.4849,1.6094,1.6094,1.6094,1.6094,2.0794,1.7918,1.6094,1.7918,1.7918,2.0794,1.7918,2.4849,1.7918,1.9459,1.9459,2.1972,2.8904,2.3026,1.9459,2.3026,2.0794,2.1972,1.6094,1.7918,1.9459,1.7918,1.9459,2.1972,1.7918,2.0794,2.3026,2.8904,2.8332,2.3979,2.1972,2.3026,2.4849,1.9459,2.4849,2.4849,2.9444,2.1972,2.0794,1.9459,1.7918,1.7918,1.7918,1.7918,1.7918,1.9459,1.7918,1.7918,1.9459,2.1972,1.9459,1.7918,1.7918,1.7918,2.3026,1.7918,1.9459,2.1972,2.0794,2.1972,1.9459,2.1972,2.0794,2.3026,1.9459,2.1972,1.9459,1.9459,1.9459,2.0794,1.9459,2.5649,2.4849,2.1972,1.7918,1.9459,2.3026,1.9459,2.0794,2.3979,2.1972,2.1972,1.7918,2.3979,2.3026,2.1972,1.9459,2.0794,2.1972,1.9459,1.7918,1.9459,2.1972,2.0794,1.9459,2.3979,2.4849,2.0794,2.3979,2.3979,1.9459,2.1972,2.1972,1.9459,2.3026,2.3979,1.9459,2.1972,2.1972,2.3026,1.9459,2.1972,1.9459,1.9459,1.7918,1.7918,1.7918,2.1972,2.0794,2.3026,2.0794,2.4849,2.0794,1.7918,2.3026,1.9459,2.0794,1.7918,2.1972,1.7918,2.4849,1.9459,1.9459,2.3979,1.9459,1.9459,2.1972,2.3026,2.4849,2.1972,2.3026,1.9459,1.7918,2.0794,2.1972,2.1972,2.3979,2.3979,2.4849,1.9459,2.3979,2.1972,2.0794,1.9459,2.1972,2.0794,2.3026,2.1972,2.0794,2.1972,2.4849,2.3979,2.3026,2.1972,2.1972,2.1972,2.1972,1.9459,2.3026,2.3026,1.9459,2.3026,2.1972,2.3979,2.5649,2.5649,2.1972,2.3979,2.3026,2.4849,2.3979,2.1972,2.1972,2.3026,1.9459,2.3026,2.1972,2.3026,1.7918,1.9459,2.4849,1.7918,1.9459,2.1972,1.9459,2.1972,1.9459,1.9459,1.9459,2.0794,1.9459,2.1972,1.9459,2.1972
